baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	deg
ENSG00000071564.14	3670.78643041197	-0.904955257007896	0.095120092093772	-9.51381813335258	1.83790094520047e-21	1.7631315475474e-20	TCF3	TRUE
ENSG00000071575.11	3983.62564261442	-1.09244531458576	0.0814638167742585	-13.4101906569514	5.27031626328776e-41	1.33128515146021e-39	TRIB2	TRUE
ENSG00000071626.16	4284.82054274717	-0.181753775303919	0.0965837499870345	-1.88182562106273	0.0598596958895687	0.0949261921793958	DAZAP1	TRUE
ENSG00000071655.17	2684.38598944498	-0.164216806510095	0.0861922786831502	-1.90523802153751	0.0567491378865966	0.0904505208081152	MBD3	TRUE
ENSG00000071677.1	0.683069598409561	2.89942438938861	3.30555659276763	0.877136514840612	0.380412493445622	NA	PRLH	NA
ENSG00000071794.15	1962.68805150158	-0.749358666357461	0.0864382471223109	-8.66929503206043	4.34803987891606e-18	3.42925639169416e-17	HLTF	TRUE
ENSG00000071859.14	1022.84552417622	0.0773135645779266	0.110609558862268	0.698977243677447	0.484566252397487	0.573231267697709	FAM50A	FALSE
ENSG00000071889.16	1578.25050125034	-0.331974069455761	0.107617901796503	-3.08474764805856	0.00203724926456666	0.00431513934309432	FAM3A	TRUE
ENSG00000071894.16	6628.16190645098	-0.339345490507898	0.088317803379772	-3.84232258414186	0.0001218755075678	0.000307763004099562	CPSF1	TRUE
ENSG00000071909.18	43.2788683359906	3.02747005658612	0.398112693712507	7.60455545477376	2.85884866367251e-14	1.75708822952196e-13	MYO3B	TRUE
ENSG00000071967.11	84.0343640583244	1.91046273170919	0.266204499200021	7.17667333741683	7.14280760792964e-13	3.97125501009185e-12	CYBRD1	TRUE
ENSG00000071991.8	0.762442085506795	1.84174526519574	2.50484164777369	0.735274130735045	0.462172559788037	NA	CDH19	NA
ENSG00000071994.10	2459.42239904333	-0.483786353962137	0.108072282473004	-4.47650723100982	7.58740994864418e-06	2.21884149716802e-05	PDCD2	TRUE
ENSG00000072041.16	25.1764821497204	-0.128541674950494	0.428282566170144	-0.300132868120129	0.764075809078104	0.817103942102137	SLC6A15	FALSE
ENSG00000072042.12	4989.61748046162	-0.216906134265901	0.101836001775761	-2.12995532506785	0.033175301863142	0.0557465323656421	RDH11	TRUE
ENSG00000072062.13	2853.86729308364	-0.221073646816734	0.110335136671321	-2.00365589318381	0.0451069340853417	0.0735246179607038	PRKACA	TRUE
ENSG00000072071.16	6551.14906896415	-0.222268056154831	0.0918147438546848	-2.4208318492574	0.015485038302174	0.027856339434999	ADGRL1	TRUE
ENSG00000072080.10	0.275994705000183	0.00838381600574864	4.03133697915512	0.00207966142475782	0.998340671453586	NA	SPP2	FALSE
ENSG00000072110.13	9669.22826297131	0.130360104091516	0.0754193473045777	1.72847032957024	0.0839039360042976	0.128185041449127	ACTN1	FALSE
ENSG00000072121.15	3794.68493394058	0.316515024994204	0.104065436112434	3.04150001016895	0.00235402557389012	0.00493296382621537	ZFYVE26	TRUE
ENSG00000072133.10	2655.95864495169	-1.17287399851928	0.0921538941107579	-12.7273406060261	4.16794974678667e-37	8.73075789063733e-36	RPS6KA6	TRUE
ENSG00000072134.15	1235.06926558848	-0.496238499023613	0.110097824841715	-4.50725070851349	6.56730193575296e-06	1.93817656049669e-05	EPN2	TRUE
ENSG00000072135.12	288.001526984049	-1.58929183900192	0.157758507332936	-10.0742068739776	7.18380283071381e-24	7.82023312819132e-23	PTPN18	TRUE
ENSG00000072163.19	5.80770371560657	1.42958642045967	0.906827303501998	1.57647042048566	0.114917430439203	0.169167580505811	LIMS2	FALSE
ENSG00000072182.12	4.94803365387442	1.17196316572094	0.986242739729992	1.18831107039814	0.234710877833077	0.313114135421856	ASIC4	FALSE
ENSG00000072195.14	1132.08734582113	0.155070918007819	0.126183563287824	1.22893120123818	0.219097601934934	0.29527871393907	SPEG	FALSE
ENSG00000072201.13	38.018798126637	-0.575846160178788	0.365554396761731	-1.57526804568603	0.115194586486897	0.169514407276867	LNX1	FALSE
ENSG00000072210.18	4633.68532507465	-0.596750396741045	0.092862118622093	-6.42619838525923	1.30834633136178e-10	6.07212611921543e-10	ALDH3A2	TRUE
ENSG00000072274.12	24788.5692006012	-0.558156377408412	0.107336172781822	-5.2000771309683	1.99205842551869e-07	6.87675256772033e-07	TFRC	TRUE
ENSG00000072310.16	2755.14951472528	-0.674380595173071	0.0851844206825733	-7.91671281872124	2.43872143465557e-15	1.60528666279587e-14	SREBF1	TRUE
ENSG00000072315.3	1.47289533502785	0.178696040984377	1.75343065416494	0.101912237338796	0.918826336547459	0.939848815882996	TRPC5	FALSE
ENSG00000072364.12	5112.19321026599	-0.104163546369333	0.0768559079252178	-1.35530955500111	0.17531895200621	0.244580205081416	AFF4	FALSE
ENSG00000072401.14	1276.90383027735	-0.267793889426676	0.158057227861468	-1.69428436174642	0.0902112607428042	0.136802984030892	UBE2D1	FALSE
ENSG00000072415.8	1627.87884109335	-0.637291982698879	0.102093683244287	-6.2422273587092	4.31383284269806e-10	1.91026117577061e-09	MPP5	TRUE
ENSG00000072422.16	1590.51078206925	-0.993841983909057	0.0954759162858782	-10.409347430961	2.24757009424815e-25	2.63286782469068e-24	RHOBTB1	TRUE
ENSG00000072444.10	6.86127433597302	2.64750704632205	0.893542345378713	2.96293405680728	0.00304721842553361	0.00627043004638808	ASAH2C	TRUE
ENSG00000072501.17	3838.26997689143	-0.591129688469039	0.0925565517760395	-6.38668659458495	1.69518556414557e-10	7.79651579360975e-10	SMC1A	TRUE
ENSG00000072506.12	3594.72865846468	0.100574198217304	0.100474616926886	1.00099110893341	0.316831106856581	0.402997116040664	HSD17B10	FALSE
ENSG00000072518.20	2238.2222622028	-0.694175409877538	0.0889470953606307	-7.8043628863095	5.98028845454456e-15	3.84198216540387e-14	MARK2	TRUE
ENSG00000072571.19	330.079867093036	0.104484481551595	0.197329953813408	0.529491238063095	0.596464721018989	0.675587368767944	HMMR	FALSE
ENSG00000072609.17	1767.85574831668	0.823426528510642	0.128997249813519	6.38328747086474	1.73326089877023e-10	7.96041411374407e-10	CHFR	TRUE
ENSG00000072657.8	851.187474067714	0.129740120111424	0.135031219258886	0.960815734490869	0.336644825752172	0.424263999584797	TRHDE	FALSE
ENSG00000072682.18	646.079099995607	1.1130416969089	0.113610543496844	9.79699297838337	1.15987140286756e-22	1.1844043524401e-21	P4HA2	TRUE
ENSG00000072694.20	0.974847316930427	2.24061902715399	2.16445192995323	1.03519001560936	0.300580180666349	0.385784756025915	FCGR2B	FALSE
ENSG00000072736.18	1486.08342415876	0.895156823905942	0.120398868096682	7.43492723857765	1.04625536869218e-13	6.1746094417067e-13	NFATC3	TRUE
ENSG00000072756.16	1235.60129704759	-0.005371167957703	0.105173967222396	-0.0510693672545924	0.959270245518162	0.968954115119839	TRNT1	FALSE
ENSG00000072778.19	3010.32876560313	1.12400381251284	0.0873178767925097	12.8725508887919	6.42447762249895e-38	1.3977950112525e-36	ACADVL	TRUE
ENSG00000072786.12	1675.76214806617	-0.348644668986585	0.10008597263707	-3.48345187442835	0.000494992106877948	0.0011517583345265	STK10	TRUE
ENSG00000072803.17	4160.48977875922	-0.333698361190034	0.0920102952889766	-3.62675024726297	0.000287010656060239	0.000689552397760745	FBXW11	TRUE
ENSG00000072818.11	3.47059967727707	0.751905437648269	1.19010375535168	0.631798222858373	0.52751873504525	0.61345857457728	ACAP1	FALSE
ENSG00000072832.14	1.69722377329437	0.0601050339240069	1.64941140523601	0.0364402924177712	0.970931286797107	0.977641412930717	CRMP1	FALSE
ENSG00000072840.12	1124.06155410393	-0.59428115951404	0.124754469839374	-4.76360614797368	1.90163502828306e-06	5.95716651785812e-06	EVC	TRUE
ENSG00000072849.10	992.786321822671	1.14188258524325	0.136841442378633	8.34456700685545	7.14752715955369e-17	5.1975645360783e-16	DERL2	TRUE
ENSG00000072858.10	366.54070778436	-0.588871029747605	0.168864995309109	-3.48722971667202	0.000488051957235873	0.0011360958399679	SIDT1	TRUE
ENSG00000072864.14	1556.02461179236	-0.66488966168005	0.0892770738712417	-7.44748492360956	9.51364171299942e-14	5.63088884558305e-13	NDE1	TRUE
ENSG00000072952.18	0.751640818915463	1.49275547805481	2.37188372524303	0.629354408130551	0.529117058891623	NA	MRVI1	NA
ENSG00000072954.6	332.51443613584	-0.77342910126974	0.166682486927673	-4.64013415881747	3.48183062286407e-06	1.058232670961e-05	TMEM38A	TRUE
ENSG00000072958.8	2783.22013752019	-0.516663002215764	0.174304147706218	-2.96414634427734	0.00303523902935665	0.00624656709308133	AP1M1	TRUE
ENSG00000073008.14	3048.98539596939	0.688806000169815	0.0779086783442395	8.84119734551683	9.4698223423552e-19	7.80447277689657e-18	PVR	TRUE
ENSG00000073050.11	431.831209980316	-0.427721578256391	0.139493998169714	-3.06623642499663	0.00216771834384445	0.00457072334085202	XRCC1	TRUE
ENSG00000073060.15	4288.91399937056	-1.62926337528001	0.0912612232847439	-17.8527453023126	2.75170916504439e-71	1.8709329231331e-69	SCARB1	TRUE
ENSG00000073111.13	1372.73891020074	-0.709215787368642	0.0972349213804764	-7.29383823527258	3.01247110532074e-13	1.72059865231445e-12	MCM2	TRUE
ENSG00000073146.15	3.83481749769089	2.36008536944799	1.3647768886956	1.72928292455455	0.0837584711774629	0.127974787703543	MOV10L1	FALSE
ENSG00000073150.13	183.820480590029	2.99212669118539	0.208615377776807	14.3427906565287	1.18205000152736e-46	3.72368569979217e-45	PANX2	TRUE
ENSG00000073169.13	702.128556373083	-0.53778597192802	0.119357778701982	-4.50566337423879	6.6165908775681e-06	1.95043509348224e-05	SELO	TRUE
ENSG00000073282.12	193.913230168106	3.38745562796954	0.213524963962232	15.8644477212918	1.11695688199298e-56	4.95285391314168e-55	TP63	TRUE
ENSG00000073331.17	302.042718225709	0.26491976053738	0.135822238757688	1.95048883717789	0.0511178825905827	0.0822543741359953	ALPK1	TRUE
ENSG00000073350.13	2611.63450070963	-0.915760683563375	0.100297184990039	-9.13047244201647	6.82010097569513e-20	5.99948289603197e-19	LLGL2	TRUE
ENSG00000073417.14	725.945966672872	-0.941540017928794	0.110020743529287	-8.55784089186931	1.15000927462604e-17	8.86854978419081e-17	PDE8A	TRUE
ENSG00000073464.11	973.340138448196	-0.0505842213445236	0.118345445180985	-0.427428544184065	0.66906722057122	0.73770797750428	CLCN4	FALSE
ENSG00000073536.17	1113.6711602901	-0.641126542772586	0.119195956815559	-5.37876082294174	7.50002674168283e-08	2.70944069893249e-07	NLE1	TRUE
ENSG00000073578.16	4333.44143047765	-0.334865950555161	0.0888157329099428	-3.77034495560272	0.000163022056583554	0.000404382164133847	SDHA	TRUE
ENSG00000073584.19	1590.12188160299	-0.139175598285752	0.101484977891666	-1.37139112780139	0.170253061723635	0.238512144677736	SMARCE1	FALSE
ENSG00000073605.18	335.962945877886	0.779053624043577	0.192148182665307	4.05444180234882	5.02541594375749e-05	0.000133667053578215	GSDMB	TRUE
ENSG00000073614.12	2491.26007797443	0.50956046747473	0.0803189723315972	6.3442104982495	2.23568970056527e-10	1.01592827997282e-09	KDM5A	TRUE
ENSG00000073670.13	93.9212613748075	-1.37177171161556	0.244366984105801	-5.61357221244602	1.98191835633022e-08	7.57044563169395e-08	ADAM11	TRUE
ENSG00000073711.10	922.192412609107	-0.323687806141854	0.103815627026085	-3.11791023581184	0.00182138268054079	0.00388666438878836	PPP2R3A	TRUE
ENSG00000073712.14	2651.83755769733	1.33577542899441	0.0997920713027999	13.3855867661195	7.34152841437393e-41	1.84306247178083e-39	FERMT2	TRUE
ENSG00000073734.8	50.3039441619472	1.36087136747207	0.313348857376797	4.34299131921085	1.40555690013336e-05	3.98399817550394e-05	ABCB11	TRUE
ENSG00000073737.16	172.754761520558	1.5479744601159	0.22262710126703	6.95321661785991	3.57049786613478e-12	1.87643749370652e-11	DHRS9	TRUE
ENSG00000073756.11	146.286647665938	6.12215157561244	0.445072364510134	13.7554071287952	4.72612671654152e-43	1.30492277090566e-41	PTGS2	TRUE
ENSG00000073792.15	4962.97203152573	-0.321862269986012	0.122081220826066	-2.6364601189939	0.00837760473255105	0.0158720253135688	IGF2BP2	TRUE
ENSG00000073803.13	1849.44542395985	0.0691213222957432	0.0930072534454213	0.743182060916411	0.457371462693463	0.547731361238216	MAP3K13	FALSE
ENSG00000073849.14	835.256163417862	-0.721775884242235	0.112572056470235	-6.41167894479281	1.43925689467724e-10	6.66641896319703e-10	ST6GAL1	TRUE
ENSG00000073910.21	214.342172919412	1.79280441014528	0.171647079480482	10.4447125786905	1.54923961093995e-25	1.83858123427768e-24	FRY	TRUE
ENSG00000073921.17	1253.8267618137	0.481042722918517	0.0931803322677239	5.1624920325074	2.43683750140764e-07	8.3233213132963e-07	PICALM	TRUE
ENSG00000073969.18	2535.95036970582	0.086951357170167	0.119287481897351	0.728922731766526	0.466048928860823	0.556245349703841	NSF	FALSE
ENSG00000074047.21	236.623322495163	1.56994210758689	0.189915647043364	8.26652322769607	1.37922199969123e-16	9.84951623236824e-16	GLI2	TRUE
ENSG00000074054.18	3469.52792534084	-0.624598410048531	0.0858159639609645	-7.27834753837462	3.37933849619162e-13	1.92407695676395e-12	CLASP1	TRUE
ENSG00000074071.14	2109.42628820895	-0.525218002301476	0.197402069868556	-2.66065093770903	0.00779897628693074	0.014867254094642	MRPS34	TRUE
ENSG00000074181.8	18.4792802526038	1.14093354696429	0.491739018449169	2.32020137544207	0.020329986235817	0.0357252547271227	NOTCH3	TRUE
ENSG00000074201.8	1902.66968289283	0.220304706033486	0.117349460375344	1.87733889298542	0.0604716608601003	0.0957570656880268	CLNS1A	TRUE
ENSG00000074211.13	103.512201850389	-0.791475357908653	0.267451908576391	-2.95931841399661	0.00308320347372455	0.0063404806911452	PPP2R2C	TRUE
ENSG00000074219.13	2892.46873551808	-0.0388614274461025	0.10369104334617	-0.374780947245025	0.707823385110136	0.77001746654848	TEAD2	FALSE
ENSG00000074266.19	197.850065507759	-0.313722647404504	0.181923701584197	-1.72447374736001	0.0846223542707053	0.129185852464157	EED	FALSE
ENSG00000074276.10	10.4873306203375	-0.0412658833644963	0.707405928918013	-0.058334093167148	0.953482511321816	0.964508539399124	PCDH24	FALSE
ENSG00000074317.10	6.78167556672907	-2.80810676299861	0.954028155103619	-2.9434212690438	0.00324606375706114	0.00664524757091	SNCB	TRUE
ENSG00000074319.12	1350.13097553206	-0.267083575793272	0.131123631888789	-2.03688360325311	0.0416617076403398	0.0685387383077996	TSG101	TRUE
ENSG00000074356.16	1600.38844403767	-0.266039475808317	0.0995252384977722	-2.67308553914465	0.0075157083487828	0.0143692242337947	NCBP3	TRUE
ENSG00000074370.17	6.29678327791838	-0.488368131963749	1.01116316882576	-0.482976582830722	0.629112363410942	0.704471219331143	ATP2A3	FALSE
ENSG00000074410.13	882.298117085575	-0.00397456037342815	0.0992510302011455	-0.040045532679844	0.968056825557384	0.975589876447962	CA12	FALSE
ENSG00000074416.13	2382.4750300975	-0.810030402188982	0.113432153514262	-7.14110044721255	9.25866591938043e-13	5.10760346424779e-12	MGLL	TRUE
ENSG00000074527.11	6450.86183020063	-1.11748961758138	0.0975165450246891	-11.4594873854324	2.10758490255886e-30	3.21717216463569e-29	NTN4	TRUE
ENSG00000074582.13	793.846979267417	-0.527862061002194	0.121604313186317	-4.34081692639821	1.41953960755992e-05	4.0201401104066e-05	BCS1L	TRUE
ENSG00000074590.13	965.645280089976	-0.205825685661834	0.116359468580515	-1.76887784185275	0.0769142627123677	0.118650684339234	NUAK1	FALSE
ENSG00000074603.18	1715.03086187695	-0.0463947187192235	0.0960910969026	-0.482820159356181	0.629223435577363	0.704471219331143	DPP8	FALSE
ENSG00000074621.13	172.473472588771	0.74690811298823	0.193065978212818	3.8686676953767	0.00010943166183763	0.000277801160215689	SLC24A1	TRUE
ENSG00000074657.13	4156.14887462824	-0.473694967237796	0.0913916635258257	-5.18313103146369	2.18191635100949e-07	7.49568652963638e-07	ZNF532	TRUE
ENSG00000074660.15	20.7478473408616	-2.48424742500948	0.566709667876208	-4.38363339436118	1.16716125110947e-05	3.33842897381321e-05	SCARF1	TRUE
ENSG00000074695.5	8751.41428954308	0.720183197558882	0.0900307844009999	7.9992993768794	1.25129146743594e-15	8.43742734116516e-15	LMAN1	TRUE
ENSG00000074696.12	3270.01347237594	-0.233906657189832	0.106445795151969	-2.1974250542813	0.0279901035640707	0.0478114215386273	HACD3	TRUE
ENSG00000074706.13	87.8198703815701	1.540615641457	0.23765256490944	6.48263839291641	9.01323431213883e-11	4.25449689052593e-10	IPCEF1	TRUE
ENSG00000074755.14	2386.31157421516	-0.178576388196581	0.100080106323963	-1.7843345171769	0.0743693246225496	0.115171171983559	ZZEF1	FALSE
ENSG00000074771.3	2.46669728799173	2.20421696689707	1.75015024876017	1.25944442110531	0.20786985322189	0.282503582552649	NOX3	FALSE
ENSG00000074800.14	58207.6009173265	0.174769945605568	0.105551229914808	1.655783127744	0.0977657458013216	0.146765541857035	ENO1	FALSE
ENSG00000074803.18	1.32021067814683	-0.473345352747295	1.93389006543675	-0.244763319904844	0.80663969660792	0.851186405150546	SLC12A1	FALSE
ENSG00000074842.7	3392.76029804183	1.0825569237902	0.103231448196794	10.4866970550146	9.94441095077855e-26	1.19055684442263e-24	C19orf10	TRUE
ENSG00000074855.10	1219.64279725399	-0.327314237362018	0.110178887824381	-2.97075278054848	0.0029707081386354	0.0061214819303261	ANO8	TRUE
ENSG00000074935.13	540.387156777543	-0.168466504954674	0.125038602047416	-1.34731596639883	0.177878492003124	0.247724462364423	TUBE1	FALSE
ENSG00000074964.16	2.61535570143357	1.19375228778646	1.48424956448144	0.804280032383592	0.421235266835768	0.511696923735164	ARHGEF10L	FALSE
ENSG00000074966.10	74.6931711097508	-1.42332298253321	0.26435869606572	-5.38405962699775	7.28243615785061e-08	2.63608680620688e-07	TXK	TRUE
ENSG00000075035.9	0.43596083801124	0.00838710448730687	3.44802158293608	0.00243243967172764	0.998059195854724	NA	WSCD2	FALSE
ENSG00000075043.18	4.208290759935	-2.35311544465312	1.30567966306118	-1.8022149775514	0.0715115891395876	0.111156992911011	KCNQ2	FALSE
ENSG00000075073.14	3.90751350236557	-0.651643088241317	1.00457839511462	-0.648673206003961	0.516549626602402	0.603543304388384	TACR2	FALSE
ENSG00000075089.9	1399.863462443	-0.234234761455559	0.121798087899221	-1.92313989074583	0.0544624837498674	0.0872576151036167	ACTR6	TRUE
ENSG00000075131.9	261.80009729413	-1.03596802086652	0.149877497095833	-6.91209848670017	4.77536116327248e-12	2.48483238081251e-11	TIPIN	TRUE
ENSG00000075142.13	2355.42925010788	0.299446161941502	0.130664233200731	2.29172249058762	0.021921661761691	0.0382503931380746	SRI	TRUE
ENSG00000075151.20	5784.48590511996	-1.13256006251626	0.101030682396214	-11.2100605049333	3.63944514110869e-29	5.22325996592889e-28	EIF4G3	TRUE
ENSG00000075188.8	755.172509523166	-0.523802331761785	0.149144650841395	-3.51204236160512	0.000444677113940426	0.00104106759616641	NUP37	TRUE
ENSG00000075213.10	1972.36984668375	-1.39027028839762	0.0945908658865098	-14.6977224002333	6.66644700968086e-49	2.33942112481661e-47	SEMA3A	TRUE
ENSG00000075218.18	229.007371322358	1.28288254264857	0.177436729108774	7.23008448753649	4.82693646579249e-13	2.71606721547593e-12	GTSE1	TRUE
ENSG00000075223.13	1435.55936855799	-0.400667661320971	0.115688404310324	-3.46333466789132	0.000533524357850862	0.00123443104910773	SEMA3C	TRUE
ENSG00000075234.16	539.315965016431	-0.630495562876709	0.124450864844864	-5.06622082267296	4.05791156984416e-07	1.35774043462614e-06	TTC38	TRUE
ENSG00000075239.13	1329.31738843576	-1.45581592637569	0.131832152686432	-11.0429504237741	2.37116963184729e-28	3.27805426430457e-27	ACAT1	TRUE
ENSG00000075240.16	1257.63873361898	-0.136012217410207	0.11359225936468	-1.19737223443676	0.231161500876085	0.309314749593765	GRAMD4	FALSE
ENSG00000075275.16	2165.84342811723	-1.09138038811938	0.0963026898557144	-11.3328131307084	9.02584596458801e-30	1.3221162877033e-28	CELSR1	TRUE
ENSG00000075290.7	15.7115970699575	-3.07131054543974	0.669130072079947	-4.5900052524807	4.43234855909502e-06	1.33491577135076e-05	WNT8B	TRUE
ENSG00000075292.18	5730.91414478676	-0.270920573446987	0.0972289192727014	-2.78641967301032	0.00532938247406276	0.0104979313389372	ZNF638	TRUE
ENSG00000075303.12	362.225887384929	-1.06177185445654	0.198631813805989	-5.34542696918438	9.02041631737411e-08	3.23861723799583e-07	SLC25A40	TRUE
ENSG00000075336.11	883.21634929975	-0.121694447036576	0.105001044675311	-1.15898320262322	0.246463031977108	0.326311055237521	TIMM21	FALSE
ENSG00000075340.22	29.1980405542994	-1.50395457562776	0.419042808049397	-3.58902371485271	0.000331918649527604	0.000789886032228589	ADD2	TRUE
ENSG00000075388.3	1.98446807202356	0.588323843872601	1.72826765169195	0.340412460591183	0.733545936234677	0.792033519981305	FGF4	FALSE
ENSG00000075391.16	634.054095535772	0.689287203642676	0.117912392403264	5.8457570879004	5.04269462143484e-09	2.05152557548177e-08	RASAL2	TRUE
ENSG00000075399.13	95.8383268740645	1.64508993002437	0.247788604639783	6.63908629864508	3.15633569058309e-11	1.53976340206083e-10	VPS9D1	TRUE
ENSG00000075407.18	1605.00373637098	0.0855070185892526	0.130951849186282	0.652965338943913	0.513778624179233	0.601035170216985	ZNF37A	FALSE
ENSG00000075413.17	4863.74004297827	0.643450507724539	0.0862409965239205	7.46107458934646	8.58196481079355e-14	5.10165762413585e-13	MARK3	TRUE
ENSG00000075415.12	12473.5456844662	0.0187401481977849	0.123328504287893	0.151953097185373	0.879223928991603	0.90896959410067	SLC25A3	FALSE
ENSG00000075420.12	5645.9574164752	2.11355844379928	0.0799661808494356	26.4306538257567	6.08989770418598e-154	2.48437376842267e-151	FNDC3B	TRUE
ENSG00000075426.11	3465.52737809895	0.548782169184797	0.0915242448005266	5.99603056415102	2.02198980793425e-09	8.52359330557247e-09	FOSL2	TRUE
ENSG00000075539.14	2737.62650777093	-0.0547067976381997	0.0980476086606888	-0.557961569746411	0.576870626726328	0.658231933915127	FRYL	FALSE
ENSG00000075568.16	2400.52072310651	-0.430478865221866	0.0896950409217527	-4.79936082082178	1.59172803961793e-06	5.0327103566141e-06	TMEM131	TRUE
ENSG00000075618.17	14288.5812153124	-0.274404161076426	0.0782036731697193	-3.50883980194777	0.000450065903854424	0.00105277743966406	FSCN1	TRUE
ENSG00000075624.14	140943.424640475	0.0887240182734123	0.0945546737687284	0.938335618294476	0.348071960731998	0.436072034950076	ACTB	FALSE
ENSG00000075643.5	246.614214105919	0.532252834104685	0.159811088025121	3.33051254879774	0.000866862562248474	0.00194626627556007	MOCOS	TRUE
ENSG00000075651.15	950.324123002129	-0.12285558319197	0.104545343298275	-1.17514161143891	0.239938065349227	0.318940155618173	PLD1	FALSE
ENSG00000075702.17	402.362210824021	0.992151596623038	0.140897694001056	7.04164538431412	1.89982842313156e-12	1.02281096036492e-11	WDR62	TRUE
ENSG00000075711.20	3707.28171357061	0.932148855088798	0.0790438029793175	11.7928138570547	4.25096593914833e-32	7.07829206071658e-31	DLG1	TRUE
ENSG00000075785.12	4408.97766532363	0.455347345532517	0.110605019562944	4.11687776315959	3.8403962390251e-05	0.000103548555565783	RAB7A	TRUE
ENSG00000075790.10	1248.55902908582	-0.215465082892407	0.126039767363553	-1.70950079803713	0.0873582240174019	0.132927219276013	BCAP29	FALSE
ENSG00000075826.16	239.810879098483	1.27373668444513	0.178145772500903	7.14996862717399	8.67977355610293e-13	4.79961182272069e-12	SEC31B	TRUE
ENSG00000075856.11	3286.36622067002	-0.124265377103292	0.10192657901331	-1.21916558277763	0.222781352067754	0.299353269354546	SART3	FALSE
ENSG00000075884.13	0.289825162603665	1.69379185644134	4.05461933016942	0.417743743250632	0.676134486249674	NA	ARHGAP15	NA
ENSG00000075891.21	0.829511012522328	-0.897395972049821	2.40892271670835	-0.372529996842762	0.709498282306112	NA	PAX2	NA
ENSG00000075914.12	880.696697365218	-0.382928540124141	0.100596665846604	-3.80657288093479	0.000140905782719047	0.000352113409251059	EXOSC7	TRUE
ENSG00000075945.12	368.146423913185	-0.276224312577038	0.125939834708061	-2.19330375664974	0.0282855011701381	0.0482604358107814	KIFAP3	TRUE
ENSG00000075975.15	1616.43016776545	0.299229093143364	0.116420845164271	2.57023639298572	0.0101629139353831	0.0189378131320751	MKRN2	TRUE
ENSG00000076003.4	1181.14822919138	-0.471476179839044	0.108842212885214	-4.33174011572393	1.47935496282266e-05	4.18010636940955e-05	MCM6	TRUE
ENSG00000076043.9	1330.649556948	-0.212260292993752	0.114914033319596	-1.84712246939779	0.0647293926546202	0.101768400552856	REXO2	FALSE
ENSG00000076053.10	928.385649694795	0.729067997348923	0.120061262577934	6.07246651996245	1.25960365662646e-09	5.37365031864851e-09	RBM7	TRUE
ENSG00000076067.12	1342.51717480627	0.238284034861144	0.104308248387515	2.28442178394077	0.0223467545301922	0.0389338394644113	RBMS2	TRUE
ENSG00000076108.11	8132.36236943624	0.0884081340312683	0.076769407650103	1.15160630695774	0.24948288852523	0.329763550483694	BAZ2A	FALSE
ENSG00000076201.14	2717.3587672188	0.670915728932091	0.140916242577994	4.76109578752608	1.92544627155404e-06	6.02828707966593e-06	PTPN23	TRUE
ENSG00000076242.14	666.435935985531	-0.451208150485276	0.109311453736252	-4.12772984955406	3.66362161511223e-05	9.90768603172049e-05	MLH1	TRUE
ENSG00000076248.10	1540.42865752827	-0.0412623571799679	0.121906277349101	-0.338476066017549	0.735004460404607	0.793293391420225	UNG	FALSE
ENSG00000076258.9	53.805710317022	0.133115374939753	0.297544094241251	0.447380329558219	0.654600475885533	0.726058358177008	FMO4	FALSE
ENSG00000076321.10	2903.8352728204	0.176040438697759	0.0892325842969118	1.97282685562488	0.0485152923462658	0.0785311517216908	KLHL20	TRUE
ENSG00000076344.15	2.22300925642153	0.902160518454289	1.45538415288813	0.619877931653992	0.535338155862231	0.620517689114923	RGS11	FALSE
ENSG00000076351.12	277.636902648419	-0.560700082945972	0.153108794285417	-3.66210239955744	0.000250153823040881	0.000605370025861056	SLC46A1	TRUE
ENSG00000076356.6	1449.50744480079	-0.386314322039697	0.110973817182562	-3.48113034089993	0.000499302455193774	0.00116096002619721	PLXNA2	TRUE
ENSG00000076382.16	569.774146317079	0.808772768149192	0.114435001069174	7.06752969452332	1.57716005053387e-12	8.54168526538721e-12	SPAG5	TRUE
ENSG00000076513.16	1196.52229426947	1.73814328904694	0.119611475534691	14.5315763498196	7.6440895946687e-48	2.52502538473287e-46	ANKRD13A	TRUE
ENSG00000076554.15	4385.43763411883	-0.658897921887441	0.109720736732751	-6.00522691979667	1.91064492103335e-09	8.07090443215693e-09	TPD52	TRUE
ENSG00000076555.15	920.853732145582	-0.858919774923737	0.1031338653826	-8.32820307604459	8.2078631668414e-17	5.94742056645284e-16	ACACB	TRUE
ENSG00000076604.14	1519.34002304239	-0.447516039760537	0.120684501372807	-3.70814839246105	0.000208780302471072	0.000511082654623905	TRAF4	TRUE
ENSG00000076641.4	917.520420930355	2.46003201558246	0.107647668125546	22.8526270788643	1.37608198432253e-115	2.70541033978013e-113	PAG1	TRUE
ENSG00000076650.6	467.628880509325	0.245890892429901	0.129262126733829	1.90226556411398	0.0571364452018377	0.0910056137436396	GPATCH1	TRUE
ENSG00000076662.9	341.488672447663	-0.604134366847307	0.133659865767025	-4.51993845258187	6.18576120263121e-06	1.83159592278236e-05	ICAM3	TRUE
ENSG00000076685.18	3281.09913586447	-0.28812301896996	0.0873318115517175	-3.29917602590134	0.000969690851705134	0.0021591302555021	NT5C2	TRUE
