1810;32220;chr1;-;143897641;143906011;143906136;143910077;1
1811;32224;chr2;-;127808488;127808729;127808819;127815048;1
1812;32225;chr2;-;127808488;127808729;127808819;127816586;-1
1813;32229;chr2;-;127808488;127815048;127815177;127816586;-1
1814;32230;chr2;-;127808819;127815048;127815177;127816586;-1
1815;32234;chr2;-;127821594;127825738;127825831;127826499;1
1816;32238;chr22;-;39146325;39146902;39147040;39147214;1
1817;32265;chr9;+;134103718;134105049;134105212;134106016;-1
1818;32326;chr1;+;87170654;87181406;87181548;87185189;1
1819;32452;chr2;+;102472600;102475457;102475544;102476104;1
1820;32453;chr2;+;102472600;102475457;102475544;102476197;1
1821;32456;chr2;+;102476326;102477286;102477448;102480282;1
1822;32458;chr2;+;102476326;102480282;102480513;102481391;-1
1823;32459;chr2;+;102477448;102480282;102480513;102481391;-1
1824;32460;chr2;+;102483771;102484490;102484499;102486083;1
1825;32468;chr1;-;54254869;54262361;54262477;54266365;1
1826;32498;chr4;-;16168416;16172275;16172352;16175826;1
1827;32515;chr4;-;2933192;2933281;2933390;2933551;1
1828;32566;chr2;+;9528675;9531190;9531325;9533610;1
1829;32607;chr10;-;15879317;15879540;15879632;15880226;-1
1830;32609;chr10;-;15879317;15880226;15880278;15883424;1
1831;32630;chr2;-;136682068;136690352;136690412;136691479;1
1832;32671;chr1;-;146634152;146638076;146638197;146638424;1
1833;32724;chr1;+;55197373;55199301;55199383;55203254;-1
1834;32733;chr8;+;26212149;26221236;26221406;26223830;1
1835;32737;chr1;-;29528557;29529642;29529745;29533273;1
1836;32748;chr9;-;86280060;86281264;86281309;86284099;-1
1837;32749;chr9;-;86280060;86281264;86281348;86284099;-1
1838;32768;chr2;-;24009093;24011381;24011517;24021007;1
1839;32776;chr17;+;2861088;2865963;2866008;2866723;1
1840;32798;chr19;-;36235639;36236025;36236113;36236248;1
1841;32832;chr15;+;80352151;80390757;80390920;80412669;1
1842;32859;chr5;-;89815301;89816180;89816278;89820851;-1
1843;32865;chr19;+;14030015;14030630;14030764;14031369;1
1844;32945;chr11;+;12132273;12159936;12160007;12183625;1
1845;32962;chr19;+;11213462;11215895;11216276;11217240;1
1846;33001;chr6;+;76312292;76331247;76331341;76333615;1
1847;33013;chr5;+;93987550;93988976;93989126;93990334;1
1848;33065;chr1;+;44413356;44415088;44415825;44421991;1
1849;33066;chr1;+;44413356;44415757;44415825;44421991;1
1850;33105;chr21;-;34121009;34123227;34123343;34123429;1
1851;33158;chr2;+;177194154;177195311;177195388;177202220;1
1852;33183;chr1;-;28223632;28224143;28224218;28233438;1
1853;33190;chr1;-;155936270;155936610;155936678;155938946;1
1854;33192;chr3;-;118935191;118937496;118937619;118942904;1
1855;33193;chr3;-;118935191;118937558;118937619;118942904;1
1856;33197;chr3;-;118945888;118953991;118954074;118955699;1
1857;33204;chr9;+;102668988;102676271;102676433;102677459;-1
1858;33228;chr16;-;1420358;1421519;1421612;1429533;1
1859;33238;chr1;+;28764941;28784342;28784366;28785595;1
1860;33277;chr3;-;194344424;194346625;194346719;194349111;1
1861;33305;chr7;+;87811339;87822430;87822554;87825785;-1
1862;33336;chr16;+;58426691;58429005;58429122;58437001;-1
1863;33337;chr16;+;58426691;58437001;58437235;58438402;-1
1864;33343;chr7;+;104704027;104704474;104704563;104707173;-1
1865;33353;chr16;-;4764187;4774750;4774832;4779980;1
1866;33370;chr1;+;31769922;31782890;31783011;31791955;1
1867;33405;chr1;+;11807602;11808471;11808646;11810133;1
1868;33407;chr1;+;11807602;11808471;11808667;11810133;1
1869;33408;chr3;-;65350621;65361419;65361620;65364935;1
1870;33409;chr3;-;65350621;65361419;65361623;65364935;1
1871;33416;chr17;-;57937785;57941024;57941208;57943969;1
1872;33430;chr1;-;153925310;153925741;153925845;153926013;-1
1873;33463;chr14;+;39748741;39760222;39760300;39762474;1
1874;33473;chr14;+;39788495;39790131;39790260;39796067;1
1875;33504;chr8;+;133850056;133851631;133851827;133854759;1
1876;33508;chr1;+;27627952;27630111;27630286;27631491;1
1877;33522;chr2;-;96517535;96517873;96517944;96521013;1
1878;33523;chr2;-;96517535;96519456;96519609;96521013;1
1879;33529;chr2;-;96525822;96533187;96533329;96542186;1
1880;33554;chr2;-;96628295;96643869;96643937;96646395;1
1881;33600;chr2;-;232321835;232321996;232322068;232322353;-1
1882;33619;chr1;-;155649303;155650172;155650247;155657861;1
1883;33636;chr1;+;62907970;62908829;62908990;62910408;1
1884;33647;chr1;+;65107652;65113483;65113717;65117843;1
1885;33674;chr1;+;10500470;10502321;10502498;10511433;1
1886;33683;chr17;+;6544547;6545072;6545154;6545568;1
1887;33684;chr17;+;6544547;6545072;6545252;6545568;1
1888;33735;chr6;+;16129640;16130787;16130978;16141855;1
1889;33736;chr6;+;16143448;16143929;16144094;16145127;1
1890;33742;chr19;+;49131534;49131937;49132983;49133690;1
1891;33753;chr20;+;5948671;5952652;5952683;5958521;1
1892;33763;chr9;-;124910556;124914523;124914687;124921905;1
1893;33798;chr1;+;110162900;110163535;110163888;110167924;-1
1894;33841;chr1;+;75202306;75204373;75204472;75214434;1
1895;33847;chr19;+;5047680;5071020;5071070;5077377;1
1896;33849;chr19;+;5110829;5119128;5119230;5119663;1
1897;33857;chr1;-;173769657;173772100;173772643;173776404;1
1898;33878;chr1;-;35944813;35972212;35972736;36019950;1
1899;33887;chr11;-;64645959;64646306;64646628;64647083;-1
1900;33890;chr9;-;123535118;123538370;123538504;123550046;1
1901;33908;chr4;-;83346036;83346715;83346820;83347189;-1
1902;33910;chr4;-;83347282;83347615;83347786;83348342;1
1903;33926;chr10;-;75481262;75482146;75482335;75485718;1
1904;33961;chr1;+;27657295;27657475;27657628;27658560;-1
1905;33963;chr1;+;27660772;27661157;27661245;27661869;-1
1906;34019;chr20;+;34130142;34130261;34130349;34130570;1
1907;34047;chr3;+;52392753;52393261;52393402;52393931;1
1908;34081;chr1;-;16921156;16921425;16921504;16935002;1
1909;34082;chr1;-;16921156;16921425;16921508;16935002;1
1910;34103;chr8;+;30416473;30423773;30423877;30428153;1
1911;34115;chr1;-;38042157;38046942;38047146;38047823;-1
1912;34119;chr3;-;47537687;47543139;47543341;47545819;1
1913;34129;chr1;+;52530610;52549011;52549213;52551783;-1
1914;34151;chr4;+;120181808;120182869;120183019;120188474;1
1915;34162;chr1;-;205741695;205743960;205744214;205744400;-1
1916;34177;chr1;+;38261518;38262415;38262492;38265238;1
1917;34192;chr15;-;100594259;100603883;100603964;100636560;1
1918;34204;chr1;-;154185100;154186368;154186422;154186932;1
1919;34214;chr1;-;154187050;154192311;154192413;154192817;-1
1920;34267;chr3;-;49924995;49927356;49927493;49927917;-1
1921;34268;chr3;-;49924995;49927917;49928083;49928629;-1
1922;34275;chr2;-;74362785;74369398;74369487;74372315;1
1923;34336;chr3;+;33166071;33174046;33174192;33183886;1
1924;34362;chr1;-;85634908;85643828;85643955;85647780;-1
1925;34386;chr3;+;57850443;57850533;57850584;57850968;-1
1926;34400;chr3;+;57882659;57893610;57893733;57894802;1
1927;34403;chr3;+;57908750;57911571;57911661;57913022;-1
1928;34404;chr1;+;43233061;43233179;43233295;43239233;-1
1929;34446;chr13;-;77673148;77677343;77677445;77692474;1
1930;34447;chr13;-;77673148;77677343;77677445;77695507;1
1931;34448;chr13;-;77673148;77692474;77692654;77695507;-1
1932;34495;chr2;-;75917845;75919102;75919226;75921366;-1
1933;34516;chr2;+;85582293;85582677;85582721;85584089;-1
1934;34601;chrX;+;15706981;15711085;15711181;15715362;1
1935;34602;chrX;+;15706981;15711085;15711181;15720904;1
1936;34649;chr1;-;155209868;155210876;155210971;155214296;-1
1937;34655;chr2;-;112545897;112549938;112550132;112551654;1
1938;34680;chr2;-;242036842;242038810;242039309;242041667;1
1939;34713;chr4;-;39030217;39033845;39034063;39034261;1
1940;34715;chr5;-;175775359;175777615;175777740;175786483;1
1941;34717;chr5;-;175775359;175777615;175777740;175788604;1
1942;34723;chr5;-;175779751;175782573;175782752;175788604;1
1943;34728;chr5;-;175775359;175786483;175786570;175788604;1
1944;34734;chr5;-;175775359;175786813;175786921;175788604;1
1945;34737;chr5;-;175786570;175786813;175786921;175788604;1
1946;34763;chr9;+;131847895;131848417;131848546;131848987;1
1947;34778;chr3;+;57301820;57302425;57302515;57303568;1
1948;34813;chr1;-;47152542;47154024;47154216;47155258;1
1949;34824;chr2;+;25360371;25361927;25362059;25364234;1
1950;34835;chr14;-;65560533;65568263;65568290;65569021;-1
1951;34871;chr15;-;25652409;25653718;25653831;25654234;-1
1952;34875;chr15;-;25652409;25653766;25653831;25654234;-1
1953;34876;chr15;-;25650649;25654234;25654354;25657054;1
1954;34885;chr1;+;47838779;47840580;47840657;47840868;1
1955;34965;chr1;-;176118210;176145045;176145143;176153768;1
1956;34987;chrX;+;17710588;17737463;17737526;17739560;-1
1957;35001;chr1;+;150464965;150468957;150469104;150469285;-1
1958;35048;chr17;+;73698651;73699390;73699451;73699887;1
1959;35049;chr17;+;73698651;73699390;73699451;73700835;-1
1960;35060;chr5;+;35873750;35874550;35874644;35875613;1
1961;35091;chr11;+;70194526;70196028;70196145;70200406;-1
1962;35109;chr7;+;75508578;75510682;75510804;75511146;-1
1963;35111;chr1;+;15752514;15753645;15753780;15755088;1
1964;35131;chr1;-;47101642;47108865;47108973;47118252;1
1965;35147;chr10;-;75577312;75579289;75579403;75581439;1
1966;35152;chr10;-;75581488;75585036;75585105;75597225;1
1967;35155;chr10;-;75581488;75585078;75585105;75597225;1
1968;35165;chr10;-;75609091;75612011;75612077;75612949;1
1969;35183;chr4;-;39325037;39328182;39328260;39329143;1
1970;35195;chr1;-;206773662;206776304;206776558;206778752;1
1971;35250;chr2;-;144969146;144987807;144987889;144993242;1
1972;35259;chr2;-;1687923;1691403;1691475;1695699;1
1973;35270;chr2;-;114463125;114475329;114475427;114476730;1
1974;35293;chr8;-;66637156;66639109;66639201;66639404;1
1975;35301;chr19;-;46269369;46269607;46270413;46271299;1
1976;35333;chr2;-;65315824;65316072;65316204;65318116;1
1977;35344;chr1;-;161146369;161146701;161146893;161147212;-1
1978;35345;chr1;-;161146369;161146701;161146896;161147212;-1
1979;35358;chr2;-;168920080;168921828;168921891;168931491;-1
1980;35421;chr1;+;162560301;162562521;162562572;162567581;-1
1981;35465;chr21;-;47615670;47616115;47616181;47625749;1
1982;35473;chr14;+;104182316;104193128;104193179;104195244;1
1983;35478;chr14;+;104195519;104196129;104196183;104198956;1
1984;35519;chr12;+;132380369;132392039;132392076;132393188;1
1985;35544;chr5;+;159476669;159478135;159478190;159491938;1
1986;35556;chr19;+;40704462;40710391;40710540;40711027;1
1987;35584;chr1;+;10165802;10166254;10166641;10177516;-1
1988;35605;chr15;+;41663882;41667909;41668026;41669393;1
1989;35610;chr22;+;27068950;27089643;27089799;27113215;-1
1990;35640;chr1;+;169346217;169347567;169347767;169349718;1
1991;35668;chr7;+;91691800;91694544;91694777;91695740;1
1992;35673;chr7;+;91715000;91715541;91715730;91718698;1
1993;35691;chr7;+;77569619;77569844;77569976;77572016;1
1994;35735;chr3;-;182681837;182683324;182683541;182698274;1
1995;35736;chr3;-;182681837;182683466;182683541;182698274;1
1996;35741;chr1;-;9796100;9797555;9797612;9801151;-1
1997;35746;chr1;-;9815367;9816538;9816568;9833329;-1
1998;35752;chr12;+;51054102;51064968;51065181;51068256;1
1999;35761;chr2;+;236817550;236839408;236839567;236877105;1
2000;35803;chr1;+;171557644;171558507;171558744;171560725;-1
2001;35837;chr1;-;209806478;209807791;209807983;209811252;1
2002;35848;chr1;-;222750985;222753100;222753214;222761784;1
2003;35850;chr1;-;222750985;222753100;222753232;222761784;1
2004;35851;chr1;-;222750985;222757469;222757639;222761784;1
2005;35873;chr1;+;172544763;172546678;172546699;172546903;1
2006;35878;chr7;+;115874673;115891813;115892029;115897347;1
2007;35906;chr1;+;173684217;173684661;173684793;173685141;-1
2008;35915;chr1;+;173735428;173744772;173744981;173751261;1
2009;35934;chr7;-;56099747;56101073;56101187;56101653;-1
2010;35939;chr7;-;56101847;56110840;56110954;56119006;-1
2011;35943;chr3;-;49759580;49759663;49759791;49759864;1
2012;35961;chr20;+;33857701;33859371;33859638;33862074;1
2013;35985;chr15;-;41813345;41813935;41814078;41814295;1
2014;35996;chr2;-;71216946;71218959;71219113;71220825;1
2015;36063;chr3;+;37053590;37055922;37056035;37058996;1
2016;36096;chr12;+;97301634;97311398;97311515;97313762;1
2017;36119;chr7;+;99045896;99047898;99047994;99049990;1
2018;36120;chr7;+;99045896;99048324;99048418;99049990;1
2019;36135;chr1;+;179956421;179959641;179959756;179961196;1
2020;36137;chr1;+;179966310;179972308;179972422;179981063;1
2021;36150;chr1;+;180159715;180163347;180163527;180165396;1
2022;36178;chr2;+;27995559;27997290;27997397;28002299;1
2023;36236;chr2;-;91831379;91842945;91843023;91843393;1
2024;36240;chr1;-;223807968;223810516;223810602;223813506;-1
2025;36255;chr5;+;112200225;112200317;112200429;112227299;1
2026;36266;chr15;-;101826006;101826418;101826498;101827112;1
2027;36355;chr8;-;82593819;82597997;82598198;82598486;-1
2028;36359;chr8;-;133637700;133644985;133645209;133650180;1
2029;36363;chr1;-;185106928;185108498;185108711;185109104;1
2030;36402;chr5;-;110836814;110837659;110837786;110842027;1
2031;36412;chr18;+;3450068;3450319;3450503;3456351;-1
2032;36413;chr18;+;3450068;3450322;3450503;3456351;-1
2033;36473;chr1;-;53684167;53684538;53684595;53685932;1
2034;36507;chr11;+;35211612;35219667;35219793;35240862;-1
2035;36546;chr2;-;70454954;70456190;70456223;70456395;1
2036;36580;chr1;+;193028906;193038163;193038311;193045630;1
2037;36582;chr1;+;193028906;193038163;193038764;193045630;1
2038;36584;chr1;+;193029352;193038163;193038764;193045630;1
2039;36586;chr1;+;193028906;193044949;193045170;193045630;1
2040;36587;chr1;+;193029352;193044949;193045170;193045630;1
2041;36612;chr1;-;52822114;52822672;52822798;52823197;1
2042;36613;chr1;-;52822114;52822672;52822846;52823197;1
2043;36624;chr22;-;42909001;42910111;42910310;42910687;1
2044;36635;chr17;+;80895236;80895924;80896012;80897242;1
2045;36642;chr17;-;17163788;17164913;17165006;17165279;-1
2046;36658;chr7;+;143079184;143079340;143079540;143079893;-1
2047;36699;chr1;+;200869348;200870064;200870287;200876961;1
2048;36716;chr1;+;163313660;163315467;163315608;163317552;1
2049;36733;chr5;+;115202458;115205713;115205825;115230783;1
2050;36754;chr6;+;155154543;155181871;155182132;155228863;-1
2051;36766;chrX;+;153769606;153770496;153770667;153780202;-1
2052;36786;chr4;-;120982132;120983129;120983250;120987816;1
2053;36787;chr4;-;120982132;120986826;120986973;120987816;1
2054;36796;chr1;+;206644588;206646538;206646657;206647673;1
2055;36807;chr6;-;30157812;30164292;30164523;30166205;1
2056;36812;chr6;-;30168915;30172432;30172542;30181081;1
2057;36814;chr2;-;201846594;201852087;201852255;201852984;-1
2058;36830;chr11;+;124747554;124748193;124748332;124748479;1
2059;36849;chr9;-;132671278;132678244;132678259;132687238;-1
2060;36869;chr5;-;43454145;43476215;43476360;43479991;1
2061;36890;chr19;-;50166515;50167809;50167930;50168887;-1
2062;36891;chr19;-;50166515;50167809;50167930;50168891;-1
2063;36893;chr19;-;50166771;50167809;50167930;50168891;-1
2064;36894;chr19;-;50166771;50167843;50167930;50168891;-1
2065;36895;chr19;-;50166771;50167843;50167930;50168928;-1
2066;36898;chr19;-;50166771;50167930;50168103;50168891;-1
2067;36900;chr19;-;50166771;50167930;50168207;50168891;-1
2068;36902;chr8;+;124985752;124987389;124987546;124988137;1
2069;36930;chr1;-;54653412;54656410;54656569;54661091;-1
2070;36932;chr1;-;54653412;54656420;54656569;54661091;-1
2071;36933;chr6;+;10695302;10697556;10697719;10702601;1
2072;36977;chr1;+;205497296;205498126;205498224;205498451;1
2073;37016;chr3;+;50106197;50107887;50107985;50112633;-1
2074;37018;chr9;+;15591554;15594038;15594170;15623264;1
2075;37043;chr4;+;129003460;129012155;129012299;129019340;1
2076;37044;chr4;+;129003460;129012501;129012667;129019340;1
2077;37080;chr13;-;103418930;103419622;103419828;103420609;1
2078;37147;chr1;-;212002665;212003524;212003672;212003914;1
2079;37153;chr19;-;19101958;19104446;19104549;19105174;-1
2080;37154;chr19;-;19101958;19104456;19104549;19105174;-1
2081;37158;chr19;-;19112483;19114304;19114417;19114976;-1
2082;37161;chr19;-;19115455;19119125;19119237;19120663;1
2083;37168;chr2;-;39971618;39982434;39982549;39983028;1
2084;37171;chr2;-;39995641;39996849;39997259;39998644;1
2085;37193;chr6;+;24405469;24408635;24408672;24412449;1
2086;37200;chr1;+;213244383;213251037;213251158;213277795;1
2087;37206;chr1;+;213290752;213299108;213299186;213302869;-1
2088;37227;chr11;-;16800567;16802488;16802599;16804300;-1
2089;37250;chr1;+;215751071;215751343;215751424;215752342;-1
2090;37277;chr8;-;18730243;18793543;18793652;18871072;-1
2091;37278;chr16;+;2256660;2256743;2256930;2257035;-1
2092;37366;chr4;+;186267804;186274638;186274756;186278824;1
2093;37389;chr1;+;222824245;222825318;222825390;222826349;1
2094;37403;chr3;-;37125297;37132957;37133029;37136282;-1
2095;37414;chr3;+;12329519;12353878;12353952;12421202;1
2096;37415;chr3;+;12330633;12353878;12353952;12421202;1
2097;37427;chr1;+;222886758;222888486;222888611;222892266;-1
2098;37468;chr1;-;150199127;150201404;150201570;150202905;1
2099;37488;chr1;+;57111154;57157066;57157160;57158030;1
2100;37490;chr8;+;1824900;1828213;1828330;1830800;1
2101;37495;chr8;+;1893821;1900870;1900993;1904914;1
2102;37506;chr3;-;100499053;100506571;100506646;100508297;-1
2103;37509;chr3;-;100513847;100515252;100515312;100523635;-1
2104;37529;chr3;-;100556015;100557053;100557128;100557245;-1
2105;37534;chr3;-;100557308;100558412;100558460;100565215;-1
2106;37539;chr3;-;100581229;100581681;100581753;100582845;-1
2107;37540;chr3;-;100581229;100581681;100581753;100583676;-1
2108;37541;chr3;-;100581229;100582845;100582920;100583676;-1
2109;37544;chr3;-;100581229;100583676;100583751;100585722;-1
2110;37548;chr16;+;89940267;89944868;89945035;89949758;-1
2111;37549;chr16;+;89952374;89954059;89954089;89958600;-1
2112;37561;chr10;-;94297307;94314637;94314674;94318790;-1
2113;37572;chr1;-;225688772;225692692;225692755;225695652;1
2114;37573;chr1;-;225702602;225704897;225705008;225706899;1
2115;37574;chr1;-;225702602;225704897;225705692;225706899;1
2116;37616;chr2;+;242684292;242695263;242695429;242707124;1
2117;37619;chr12;-;48238788;48240117;48240234;48240439;1
2118;37622;chr12;-;48272898;48276476;48276557;48293619;-1
2119;37648;chr6;+;29857381;29857483;29857600;29858040;-1
2120;37650;chr7;+;2687272;2687592;2687688;2689200;1
2121;37651;chr7;+;2687272;2687592;2687688;2689546;1
2122;37658;chr7;+;2698649;2699573;2699674;2701301;-1
2123;37696;chr1;+;151254871;151257681;151258550;151258750;-1
2124;37720;chr2;+;271939;272036;272065;272191;-1
2125;37746;chr1;+;229407117;229422232;229422313;229424475;1
2126;37747;chr1;+;229407117;229422232;229422313;229431594;1
2127;37779;chr6;+;57017149;57018658;57018845;57025881;1
2128;37789;chr21;-;16340847;16415815;16415895;16437065;-1
2129;37813;chr1;-;231094045;231096954;231097049;231114305;1
2130;37817;chr1;+;231133013;231135368;231135547;231135883;-1
2131;37819;chrX;+;47028897;47030426;47030657;47032526;1
2132;37820;chrX;+;47032596;47034417;47034491;47035898;1
2133;37826;chr2;-;25973282;25976402;25976508;25978886;1
2134;37846;chr1;+;231377202;231386706;231386889;231396252;1
2135;37867;chr1;-;232539317;232539870;232539924;232551239;1
2136;37893;chr3;-;141904831;141905035;141905109;141905293;1
2137;37898;chr4;+;83369174;83372195;83372398;83375874;1
2138;37911;chr10;-;50736571;50738765;50738886;50740588;1
2139;37935;chr5;-;37162668;37164374;37164429;37165640;1
2140;37942;chr5;-;37243221;37244476;37244709;37245580;1
2141;38016;chr2;-;27566445;27573180;27573499;27579605;-1
2142;38026;chr5;+;133902270;133909334;133909452;133914186;1
2143;38027;chr5;+;133902270;133912457;133912586;133914183;1
2144;38028;chr5;+;133902270;133912457;133912586;133914186;1
2145;38029;chr5;+;133909452;133912457;133912586;133914183;1
2146;38030;chr5;+;133909452;133912457;133912586;133914186;1
2147;38031;chr5;+;133909452;133912457;133912728;133914186;1
2148;38037;chr1;-;156449588;156450625;156450763;156452228;1
2149;38038;chr1;-;156453222;156469223;156469352;156470277;-1
2150;38076;chr1;-;244582216;244583471;244583598;244586136;1
2151;38079;chr14;+;32545423;32545663;32545863;32559707;-1
2152;38132;chr1;-;247004300;247005995;247006078;247012916;1
2153;38133;chr1;-;247004300;247007096;247007230;247012916;1
2154;38159;chr12;+;32861158;32862477;32862541;32863862;-1
2155;38183;chr2;+;241512678;241513529;241513765;241513931;1
2156;38206;chr10;-;121336262;121336358;121336417;121336591;-1
2157;38208;chr10;-;121339522;121339982;121340050;121341433;-1
2158;38225;chr22;-;19319079;19338880;19338969;19340878;1
2159;38243;chr3;+;73112898;73113153;73113297;73114002;1
2160;38244;chr3;+;73112898;73113215;73113297;73114002;1
2161;38282;chr2;-;20508345;20511254;20511424;20511996;1
2162;38295;chr9;-;35102191;35102682;35102820;35103046;1
2163;38305;chr18;-;67788936;67794737;67794977;67795593;1
2164;38315;chr2;+;99227358;99232669;99232809;99232894;1
2165;38332;chr2;+;238875774;238881733;238881867;238896604;1
2166;38350;chr2;+;238903451;238925207;238925275;238939196;1
2167;38351;chr2;+;238903451;238933982;238934053;238939196;1
2168;38368;chr14;+;24617331;24617466;24617622;24617850;1
2169;38369;chr14;+;24617331;24617466;24617686;24617850;1
2170;38371;chr14;+;24620097;24620339;24620588;24620693;1
2171;38372;chr14;+;24620097;24620507;24620588;24620693;1
2172;38378;chr3;-;49154376;49154491;49154791;49154869;1
2173;38379;chr3;-;49154376;49154491;49154794;49154869;1
2174;38383;chr3;+;119217774;119219541;119219707;119236051;1
2175;38433;chr3;+;183898039;183898432;183898438;183898636;1
2176;38448;chr1;+;174952042;174957777;174957975;174958985;1
2177;38454;chr2;-;9547034;9547577;9547727;9548241;1
2178;38455;chr2;-;9552534;9554306;9554385;9558754;1
2179;38480;chr6;-;109771288;109771502;109771760;109772802;1
2180;38523;chr5;+;14502766;14504501;14504702;14507230;1
2181;38531;chr8;+;145515556;145516164;145516301;145517143;1
2182;38539;chr8;+;145535522;145535648;145535930;145536313;-1
2183;38595;chr16;+;3334205;3335680;3335754;3336022;-1
2184;38603;chr14;-;20781960;20783643;20783777;20783939;1
2185;38615;chr10;+;99206110;99211427;99211675;99212171;1
2186;38618;chr10;+;99213420;99213555;99213603;99214470;-1
2187;38644;chr2;+;14773061;14773709;14773952;14774067;-1
2188;38658;chr6;+;69345892;69347282;69347454;69348552;1
2189;38670;chrX;+;73218679;73219189;73220331;73224104;1
2190;38695;chr1;-;8482867;8483226;8483307;8483620;-1
2191;38771;chr14;+;103596461;103596651;103596752;103597388;1
2192;38857;chr16;-;110537;111117;111279;111382;1
2193;38908;chr2;-;27535639;27535860;27535976;27545314;1
2194;38919;chr2;-;110303814;110310663;110310796;110321942;1
2195;38920;chr2;-;110303814;110321942;110322111;110323339;1
2196;38946;chr10;+;76729859;76732264;76732397;76735156;1
2197;38948;chr10;+;76729859;76735156;76735212;76737073;1
2198;38951;chr10;+;76729859;76735156;76735539;76737073;1
2199;38969;chr1;+;70696886;70697541;70697658;70697950;1
2200;38974;chr15;+;91420441;91420756;91420845;91421361;1
2201;38985;chr7;+;151042552;151046158;151046326;151048509;1
2202;39006;chr2;+;71607695;71615752;71615853;71620523;1
2203;39009;chr2;+;71654544;71655660;71655781;71658456;1
2204;39010;chr2;+;71654544;71655676;71655781;71658456;1
2205;39067;chr2;+;71295842;71297870;71297969;71299770;1
2206;39070;chr2;+;71295842;71299770;71299881;71300611;1
2207;39090;chr2;+;209165818;209166965;209167077;209168894;1
2208;39091;chr2;+;209169042;209169569;209169737;209176959;-1
2209;39092;chr2;+;209180097;209182590;209182665;209184975;1
2210;39108;chr18;-;47802098;47802204;47802351;47802747;1
2211;39148;chr2;+;32698307;32702435;32702651;32703702;1
2212;39158;chr2;+;32738221;32740056;32740837;32743320;1
2213;39163;chr2;+;32800433;32818981;32819127;32822817;1
2214;39200;chr5;-;179045324;179046269;179046361;179047892;1
2215;39220;chr7;-;99501221;99506204;99506435;99507187;1
2216;39224;chr2;+;37317009;37317823;37317865;37319058;1
2217;39241;chr19;-;6016282;6026173;6026248;6039990;1
2218;39355;chr2;-;43783694;43787372;43787520;43793836;1
2219;39357;chr2;-;43783694;43787372;43787524;43793836;1
2220;39397;chr5;-;179302187;179302919;179303037;179305308;1
2221;39499;chr17;-;49052308;49053223;49053262;49054468;-1
2222;39510;chr12;-;11035695;11036752;11036874;11126253;1
2223;39597;chr1;-;224495965;224499501;224499559;224505395;1
2224;39615;chr2;-;55214834;55252221;55254621;55255299;1
2225;39643;chr1;+;167974031;167988782;167988905;168007608;-1
2226;39658;chr6;-;3284209;3285169;3285193;3285312;-1
2227;39692;chr17;+;57812834;57814813;57814904;57816197;1
2228;39719;chr1;-;159907628;159912752;159912941;159913186;-1
2229;39723;chr1;+;161179721;161180093;161180179;161180380;1
2230;39726;chr1;+;11715009;11715384;11715756;11715862;-1
2231;39732;chr4;+;57138658;57164379;57164515;57173700;-1
2232;39749;chr7;+;128486517;128486798;128486959;128487750;1
2233;39750;chr7;+;128489632;128490029;128490128;128490437;-1
2234;39768;chrX;+;23802000;23802410;23802520;23803444;-1
2235;39798;chr6;+;159002027;159004985;159005076;159006335;1
2236;39810;chr4;-;861220;862326;862473;864498;1
2237;39816;chr4;-;887797;890247;890337;891820;1
2238;39846;chr8;+;28906565;28906806;28906878;28908534;1
2239;39866;chr7;-;102208631;102210281;102210371;102212918;1
2240;39870;chr16;+;8895767;8896117;8896246;8898623;-1
2241;39871;chr16;+;8895767;8896117;8896246;8900172;-1
2242;39876;chr16;+;8896246;8898623;8898700;8900172;1
2243;39898;chr17;-;41610307;41610554;41610716;41611226;-1
2244;39900;chr17;-;41613847;41622342;41622390;41622641;1
2245;39920;chr7;-;158542414;158545471;158545534;158552176;1
2246;39936;chr20;-;37055146;37056322;37056409;37059683;-1
2247;39958;chrX;+;147019119;147019617;147019680;147022094;-1
2248;39977;chr13;+;76414631;76415244;76415337;76415763;1
2249;39979;chr13;+;76427524;76429395;76429504;76430641;-1
2250;39997;chr16;+;81694551;81697873;81697954;81703746;1
2251;40015;chr2;+;87755164;87779741;87779881;87820725;-1
2252;40016;chr2;+;87755164;87779741;87780126;87820725;-1
2253;40032;chr17;+;60613698;60631023;60631116;60637376;1
2254;40180;chr6;+;4062533;4062790;4062867;4063307;1
2255;40181;chr6;+;4062533;4062790;4062994;4063307;1
2256;40203;chr12;-;124428040;124428818;124428911;124457075;1
2257;40272;chr6;-;167360227;167362053;167362113;167365975;-1
2258;40273;chr6;-;167360227;167362057;167362113;167365975;-1
2259;40310;chr8;+;146052994;146054427;146054989;146062775;1
2260;40329;chr22;-;30682087;30682251;30682365;30682813;-1
2261;40380;chr7;+;11014572;11021998;11022786;11030329;-1
2262;40384;chr7;+;11076718;11078386;11078482;11080298;1
2263;40385;chr7;+;11091407;11101417;11101468;11101590;1
2264;40413;chr1;+;25870277;25880412;25880555;25883643;1
2265;40460;chr3;+;105269103;105270987;105271026;105271311;1
2266;40491;chr3;+;169491250;169491818;169491885;169492052;-1
2267;40492;chr3;+;169500431;169501264;169501348;169502409;-1
2268;40506;chr6;+;47577040;47580208;47580272;47591921;1
2269;40509;chr6;+;36566760;36567597;36568053;36568928;-1
2270;40525;chr1;-;156949078;156950228;156950278;156954130;1
2271;40540;chr9;+;130159565;130159654;130159817;130162185;1
